GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_07g316150v5		5,5,5,6,6	6,6,6,7,7	2,2,2,2,2	4,4,4,4,4	3,3,3,3,3	6,6,6,6,6	5,5,6,6,7	3,3,3,3,3
CHLRE_07g316200v5		44,44,44,45,45	24,25,25,26,26	19,20,20,21,21	31,31,31,31,31	40,40,40,41,41	40,41,42,43,44	44,45,45,46,47	26,27,28,29,30
CHLRE_07g316350v5		2,2,3,3,3	23,23,23,23,23	0.8,0.8,0.9,0.9,1	0.1,0.1,0.1,0.1,0.1	0.6,0.7,0.7,0.8,0.8	8,9,9,9,9	10,10,11,12,12	19,19,20,20,20
CHLRE_07g316400v5		9,9,9,9,9	10,10,10,11,11	3,3,3,3,3	6,6,6,6,6	3,3,3,3,4	19,19,19,19,19	17,17,17,17,17	24,24,24,24,24
CHLRE_07g316450v5		2,2,2,2,2	2,3,3,4,4	6,6,6,6,6	4,4,4,4,4	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	15,15,15,15,15
CHLRE_07g316500v5		2,2,2,2,2	4,4,4,4,4	2,2,3,3,3	2,2,2,2,2	3,3,3,3,3	2,2,2,2,3	3,3,3,3,3	5,5,5,5,5
CHLRE_07g316526v5		0.2,0.3,0.3,0.4,0.5	0.5,0.5,0.6,0.6,0.6	0.2,0.3,0.3,0.3,0.3	0.1,0.2,0.4,0.5,0.6	0.2,0.2,0.3,0.3,0.4	0.1,0.1,0.2,0.3,0.3	0.1,0.2,0.2,0.3,0.3	0.3,0.4,0.5,0.6,0.6
CHLRE_07g316550v5		14,14,14,15,15	16,17,17,17,18	14,14,14,15,15	12,13,13,13,13	15,15,16,16,17	15,15,15,15,15	15,15,15,16,16	18,18,19,19,19
CHLRE_07g316600v5		13,14,14,15,15	16,16,16,16,16	8,8,8,8,8	10,10,11,11,11	18,18,18,19,19	18,18,19,19,20	20,20,20,20,20	17,18,18,19,19
CHLRE_07g316650v5		21,21,22,22,23	10,11,11,11,12	10,10,11,11,11	15,15,15,16,16	22,22,23,23,23	15,15,15,15,15	16,17,17,17,17	8,8,9,9,9
CHLRE_07g316725v5		9,10,11,11,12	4,4,4,4,4	5,5,5,5,5	8,9,9,10,10	8,8,8,8,8	7,7,7,7,7	8,9,9,10,11	4,5,6,7,7
CHLRE_07g316800v5		5,5,5,5,6	9,9,10,10,10	3,4,4,5,5	4,4,4,4,4	0.6,0.8,0.9,1,1	6,6,6,6,6	7,8,8,9,9	4,5,5,5,5
CHLRE_07g316850v5		14,16,18,20,21	77,80,82,85,88	2,3,3,3,4	0.3,0.3,0.3,0.3,0.3	4,5,5,5,5	63,67,72,76,80	75,82,89,96,102	105,110,115,120,125
CHLRE_07g316900v5		10,10,11,11,12	6,6,6,7,7	5,5,6,6,7	5,5,5,6,6	12,12,13,13,13	8,8,8,8,8	10,10,10,10,11	3,3,3,3,3
CHLRE_07g316992v5		1,1,1,1,1	1,1,1,1,2	1,1,1,1,1	0.4,0.4,0.4,0.5,0.5	4,4,4,4,5	1,1,1,1,1	2,2,2,2,2	0.5,0.6,0.6,0.6,0.6
CHLRE_07g317000v5		26,26,26,27,27	33,34,35,36,37	25,25,25,25,25	17,17,17,17,17	25,26,26,27,27	33,33,34,34,35	43,44,45,46,47	26,26,26,26,26
CHLRE_07g317050v5		7,7,7,8,8	4,4,4,4,4	3,3,3,3,3	5,5,5,5,5	9,10,10,10,10	5,5,5,5,6	8,8,8,9,9	6,7,7,8,8
CHLRE_07g317100v5		34,35,35,36,37	4,4,4,5,5	5,5,5,5,6	12,12,12,12,12	39,39,40,40,41	28,28,29,29,30	40,40,41,42,43	9,9,9,9,10
CHLRE_07g317150v5		92,94,97,99,102	52,54,57,60,63	39,39,40,40,40	35,35,35,35,35	59,61,63,65,67	86,87,89,90,92	96,96,97,97,98	87,87,87,88,88
CHLRE_07g317201v5		0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.4,0.4,0.4,0.4,0.4	0.1,0.1,0.2,0.2,0.3	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.3,0.3	0,0,0,0,0
CHLRE_07g317250v5		42,43,45,46,47	6,6,6,6,6	9,9,9,10,10	30,31,31,32,32	34,34,35,36,36	25,25,25,25,25	16,17,17,18,18	8,8,9,9,9
CHLRE_07g317300v5		24,24,24,25,25	25,25,26,27,27	19,19,19,19,19	15,15,16,16,16	20,20,21,21,21	29,29,30,30,31	34,36,38,40,42	52,53,53,54,55
CHLRE_07g317350v5		13,13,14,14,14	9,9,9,9,9	10,10,11,12,13	11,11,11,11,11	20,20,21,21,22	13,14,15,15,16	17,18,18,18,18	11,12,13,14,15
CHLRE_07g317400v5		6,6,7,8,8	5,5,5,5,5	5,5,5,5,5	4,4,4,5,5	8,8,9,9,9	8,8,8,8,9	8,8,9,9,9	5,5,6,6,6
CHLRE_07g317421v5		9,9,9,9,9	7,7,8,8,8	7,7,7,7,7	5,6,6,6,6	10,11,11,11,11	9,10,10,11,11	12,12,12,12,12	7,8,8,8,8
CHLRE_07g317438v5		10,10,10,10,10	8,8,8,8,9	6,6,6,7,7	6,7,8,8,9	12,12,13,13,14	9,9,10,10,11	12,13,14,14,15	8,9,9,10,10
CHLRE_07g317450v5		20,20,21,21,21	18,19,19,20,20	20,21,21,22,22	16,16,16,16,16	33,33,33,33,33	24,25,26,27,29	27,27,27,27,27	20,20,20,20,21
CHLRE_07g317500v5		2,2,3,3,3	4,4,4,4,4	0.6,0.7,0.8,0.8,0.9	0.9,0.9,0.9,1,1	1,2,2,2,2	7,7,7,7,7	6,7,7,8,8	9,9,9,10,10
CHLRE_07g317550v5		12,12,12,12,13	11,11,11,12,12	6,6,6,6,7	8,8,8,8,8	10,10,10,11,11	19,19,19,20,20	20,20,21,22,23	20,22,23,25,27
CHLRE_07g317576v5		0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1
CHLRE_07g317601v5		18,18,18,18,18	13,14,14,14,14	12,12,13,13,14	11,12,14,16,18	18,19,21,22,23	16,17,17,17,17	18,19,19,19,19	12,13,14,14,15
CHLRE_07g317626v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.2
CHLRE_07g317650v5		3,3,3,3,3	5,6,6,6,6	3,3,3,3,3	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	3,3,4,4,4	4,4,4,4,4
CHLRE_07g317750v5		1,1,1,1,1	1,1,1,1,1	0.7,0.8,0.8,0.9,0.9	0.7,0.9,1,1,1	1,1,1,1,2	0.9,0.9,0.9,0.9,0.9	0.8,0.8,0.9,0.9,0.9	0.5,0.6,0.7,0.8,0.8
CHLRE_07g317800v5		2,3,3,3,3	5,5,5,5,5	4,4,4,4,4	2,3,3,3,3	4,4,4,4,4	5,5,5,5,6	5,5,5,6,6	7,8,8,8,9
CHLRE_07g317850v5		41,43,44,46,48	5,5,5,5,5	5,5,5,6,6	18,18,19,19,20	35,36,36,36,37	31,33,34,36,38	34,35,35,36,37	8,9,9,10,10
CHLRE_07g317864v5		0.1,0.1,0.2,0.3,0.3	0.1,0.2,0.2,0.3,0.3	0.3,0.4,0.4,0.4,0.5	0.1,0.1,0.2,0.2,0.2	0.3,0.3,0.4,0.4,0.4	0.1,0.2,0.2,0.3,0.3	0.1,0.1,0.1,0.2,0.2	0.1,0.2,0.2,0.2,0.3
CHLRE_07g317908v5		4,4,4,4,4	16,16,16,16,17	9,9,9,9,9	2,2,2,2,2	9,9,9,9,9	5,5,5,5,5	6,6,6,6,6	7,7,7,7,7
CHLRE_07g317950v5		11,11,11,12,12	3,4,4,4,4	3,3,3,3,3	5,5,6,6,6	17,17,17,17,17	8,8,8,9,9	8,8,8,8,8	1,1,1,1,2
CHLRE_07g318000v5		22,23,24,25,26	42,43,45,46,47	28,29,29,29,29	22,22,22,22,22	28,28,29,30,30	27,27,28,29,30	33,34,35,36,37	36,37,38,39,40
CHLRE_07g318050v5		98,99,100,101,102	97,99,102,104,106	100,104,109,113,117	104,107,109,111,114	121,123,125,127,129	74,75,75,75,75	87,88,89,90,92	115,116,117,119,120
CHLRE_07g318200v5		1,1,1,1,1	3,3,3,3,3	0.5,0.5,0.6,0.7,0.7	0.5,0.5,0.5,0.5,0.5	0.4,0.4,0.5,0.5,0.6	2,2,2,2,3	3,3,3,3,3	4,5,5,6,6
CHLRE_07g318209v5		0.6,0.7,0.9,1,1	2,2,2,2,2	0,0,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.1,0.2,0.3,0.3,0.4	3,3,3,3,3	3,3,3,3,3	5,5,5,5,5
CHLRE_07g318250v5		5,5,5,5,6	6,7,7,7,7	1,1,2,2,2	2,2,2,2,2	2,2,2,2,2	12,12,12,12,12	11,12,13,14,14	12,13,14,15,16
CHLRE_07g318276v5		6,6,6,6,7	3,4,4,5,5	0.2,0.3,0.4,0.5,0.6	0.8,0.8,0.9,1,1	2,2,2,2,3	16,16,16,16,16	15,16,16,16,17	27,27,27,27,27
CHLRE_07g318300v5		29,29,30,30,30	4,4,4,4,5	6,6,6,6,6	11,12,12,13,13	19,20,20,20,20	32,33,34,36,37	45,45,45,45,46	16,18,20,22,23
CHLRE_07g318350v5		70,70,70,70,70	73,74,74,75,76	69,70,72,73,74	54,55,56,56,57	93,95,97,99,102	79,79,79,79,80	95,96,97,97,98	57,57,58,58,59
CHLRE_07g318400v5		13,13,14,14,14	4,5,5,5,6	3,3,3,4,4	4,4,5,5,5	14,14,15,15,15	15,15,15,15,15	14,14,15,15,15	8,8,8,9,9
CHLRE_07g318426v5		18,19,19,19,20	6,6,6,6,6	2,2,3,3,4	5,6,6,7,7	16,18,20,22,25	16,17,18,18,19	10,11,12,13,14	6,6,6,7,7
CHLRE_07g318450v5		162,162,162,162,162	229,230,231,231,232	133,137,141,144,148	101,102,103,104,106	141,144,147,150,152	241,245,248,252,255	214,225,235,245,256	310,310,310,310,310
CHLRE_07g318500v5		1,2,2,2,2	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3
CHLRE_07g318551v5		9,9,9,10,10	13,13,13,14,14	10,10,10,10,10	11,11,11,11,11	9,9,9,9,9	10,10,10,10,10	10,11,11,12,12	9,10,10,11,12
CHLRE_07g318600v5		0.1,0.1,0.2,0.2,0.3	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.3,0.3	0.1,0.2,0.4,0.6,0.7	0.1,0.1,0.2,0.2,0.3	0.1,0.1,0.2,0.2,0.2	0,0.1,0.1,0.2,0.2
CHLRE_07g318651v5		7,7,7,7,8	12,13,13,13,13	5,5,5,5,5	5,5,5,5,5	5,5,5,5,5	11,11,11,12,12	13,13,13,14,14	14,14,15,15,15
CHLRE_07g318702v5		43,44,45,46,47	37,37,38,38,39	7,7,7,8,8	26,26,26,26,26	10,11,11,12,12	62,62,62,62,62	58,61,64,67,70	52,52,53,54,54
CHLRE_07g318750v5		210,211,211,211,211	184,187,190,193,196	75,77,79,81,83	135,136,138,140,142	173,174,175,175,176	232,232,232,232,232	285,285,286,286,286	209,212,215,218,222
CHLRE_07g318800v5		2,2,2,2,2	0.6,0.7,0.7,0.7,0.8	1,1,1,2,2	0.9,1,1,2,2	80,89,98,107,116	2,2,2,2,2	2,2,2,2,3	0.9,1,1,1,1
CHLRE_07g318850v5		0.9,0.9,0.9,0.9,0.9	0.7,0.8,0.9,1,1	0.7,0.7,0.7,0.7,0.7	0.2,0.2,0.2,0.3,0.3	20,22,23,25,27	1,1,1,1,1	0.5,0.6,0.7,0.8,0.9	0.2,0.4,0.7,0.9,1
CHLRE_07g318900v5		5,5,5,5,5	6,6,7,7,7	2,2,2,2,2	2,2,2,2,2	4,4,4,4,5	5,6,6,6,6	5,5,6,6,7	8,8,8,9,9
CHLRE_07g318950v5		9,10,10,10,10	20,22,24,27,29	31,31,31,32,32	12,13,14,15,16	13,13,13,13,13	8,8,8,8,8	17,18,18,18,19	34,34,35,36,37
CHLRE_07g319000v5		14,14,14,14,14	10,10,10,11,11	5,5,6,6,6	8,9,9,9,9	12,12,12,12,12	15,15,15,15,16	19,19,20,20,20	12,13,14,14,15
CHLRE_07g319001v5		10,10,10,10,10	3,3,3,3,3	3,3,3,3,3	4,4,4,4,4	8,8,9,9,9	5,6,6,6,6	6,6,6,6,6	2,2,2,2,2
CHLRE_07g319002v5		0.3,0.4,0.4,0.5,0.6	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.3,0.3	0.2,0.2,0.3,0.3,0.3	0.3,0.4,0.5,0.5,0.6	0.2,0.2,0.2,0.2,0.3	0.5,0.5,0.5,0.5,0.6	0.1,0.1,0.1,0.1,0.1
CHLRE_07g319050v5		0,0.1,0.2,0.3,0.3	0,0.1,0.1,0.2,0.3	0,0.1,0.1,0.2,0.2	0,0,0.1,0.1,0.1	0,0.1,0.1,0.2,0.3	0,0,0,0,0	0,0,0,0,0	0,0.1,0.2,0.3,0.4
CHLRE_07g319100v5		15,15,15,15,15	38,39,39,40,40	50,50,50,50,50	26,26,26,26,26	40,40,41,41,41	10,11,11,11,12	12,13,13,13,14	11,11,11,11,11
CHLRE_07g319150v5		4,5,5,5,5	5,5,6,6,6	5,5,5,5,6	5,5,5,6,6	6,6,6,7,7	4,4,4,4,4	5,5,5,5,5	3,4,4,4,5
CHLRE_07g319200v5		1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	1,2,2,2,2	1,1,1,1,1	0.5,0.6,0.6,0.7,0.8	0.6,0.7,0.8,0.9,0.9	0.8,0.9,1,1,1
CHLRE_07g319226v5		4,4,4,4,4	4,4,4,4,4	2,2,2,3,3	4,4,4,5,5	3,4,4,4,4	3,3,3,3,3	3,4,4,5,6	2,3,3,4,4
CHLRE_07g319250v5		4,4,4,4,4	4,4,4,5,5	4,4,4,4,4	6,6,6,6,6	4,4,4,5,5	4,4,4,4,4	4,4,4,4,5	3,3,3,3,4
CHLRE_07g319300v5		12,13,13,14,14	18,19,20,21,22	11,11,12,13,14	14,14,15,16,16	10,10,11,11,12	11,12,12,13,14	16,17,17,18,19	19,20,21,22,23
CHLRE_07g319310v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319320v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319330v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319340v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319350v5		10,10,10,10,10	7,8,8,8,8	5,5,6,6,6	7,7,7,7,7	12,12,12,13,13	9,9,9,9,9	10,10,10,10,11	8,8,8,8,8
CHLRE_07g319400v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319452v5		8,9,10,10,11	0.1,0.1,0.1,0.1,0.2	0,0,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	4,4,4,4,4	15,16,17,18,19	21,22,24,25,26	13,14,16,17,19
CHLRE_07g319500v5		8,9,10,10,11	8,8,8,8,8	6,6,6,6,6	6,6,6,6,7	10,10,10,10,11	10,10,11,11,11	11,12,12,12,13	9,9,10,10,10
CHLRE_07g319550v5		5,5,6,6,6	14,14,15,15,15	11,11,11,11,12	7,7,7,7,7	9,10,10,11,11	7,7,7,7,7	8,8,8,9,9	10,10,10,11,11
CHLRE_07g319600v5		0.4,0.4,0.4,0.5,0.5	1,1,1,1,1	0.6,0.6,0.7,0.7,0.7	0.5,0.5,0.5,0.5,0.6	0.3,0.4,0.4,0.5,0.5	0.2,0.2,0.2,0.3,0.3	0.3,0.4,0.4,0.4,0.4	0.1,0.1,0.2,0.2,0.2
CHLRE_07g319650v5		26,26,27,28,29	0.1,0.1,0.2,0.2,0.2	2,2,2,2,2	14,14,14,15,15	27,28,28,28,29	13,13,13,13,13	11,11,11,11,11	3,3,3,3,3
CHLRE_07g319701v5		75,75,75,76,76	41,42,43,45,46	22,23,24,24,25	41,42,42,43,43	42,43,44,45,47	74,74,75,75,75	69,71,73,75,77	63,64,65,65,66
CHLRE_07g319750v5		5,6,6,6,7	6,6,7,7,7	0.7,0.7,0.7,0.7,0.7	4,4,4,4,4	0.4,0.5,0.5,0.5,0.5	10,10,10,10,10	11,11,11,12,12	8,9,9,9,9
CHLRE_07g319800v5		15,16,17,18,19	5,5,6,6,6	3,3,3,3,3	6,6,6,6,7	15,16,16,16,17	12,13,13,14,15	11,12,12,12,13	6,6,6,7,7
CHLRE_07g319850v5		40,41,41,42,43	35,35,35,35,36	27,27,27,28,28	28,28,28,28,28	34,35,35,35,36	32,34,35,36,38	39,39,39,40,40	35,35,35,36,36
CHLRE_07g319900v5		24,24,25,25,25	26,27,28,28,29	7,7,8,8,8	19,19,20,20,20	10,11,11,11,12	35,35,36,36,37	36,36,37,37,38	37,37,37,37,38
CHLRE_07g319950v5		25,27,28,29,30	33,36,39,42,45	18,18,19,19,19	21,22,22,23,24	32,32,32,33,33	31,32,33,34,35	35,35,35,36,36	36,36,36,37,37
CHLRE_07g320000v5		0.8,0.8,0.8,0.9,0.9	1,1,1,1,1	0.5,0.5,0.6,0.6,0.7	0.6,0.6,0.7,0.7,0.8	2,2,2,2,2	1,1,1,1,1	1,1,2,2,2	2,2,2,2,2
CHLRE_07g320050v5		11,12,12,12,13	7,8,8,9,9	6,6,6,6,7	6,7,7,7,8	16,16,16,16,16	12,12,12,12,12	11,11,11,12,12	6,6,6,6,6
CHLRE_07g320093v5		4,5,5,5,5	2,3,3,3,3	2,2,2,2,2	4,4,4,4,4	5,6,6,6,6	4,4,4,4,4	2,3,3,3,3	2,2,2,2,2
CHLRE_07g320100v5		9,9,9,10,10	8,9,9,9,10	5,5,6,6,7	7,7,7,8,8	9,10,11,11,12	8,9,9,9,10	9,10,10,10,11	6,7,7,7,7
CHLRE_07g320150v5		39,40,41,42,43	70,71,73,74,75	46,46,46,46,46	34,36,37,38,39	51,52,53,54,55	43,43,43,43,43	42,43,45,47,48	52,53,55,56,58
CHLRE_07g320200v5		2,3,3,3,4	4,4,4,4,4	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0.7,0.7,0.8,0.8,0.9	7,8,8,9,9	9,9,9,10,10	12,12,12,12,12
CHLRE_07g320250v5		12,12,12,13,13	13,14,14,15,15	10,10,10,11,11	8,8,8,8,9	15,16,17,18,19	16,16,16,16,16	16,17,18,18,19	13,14,14,14,14
CHLRE_07g320300v5		12,13,13,14,14	12,12,13,13,13	8,10,11,13,15	10,11,11,12,13	14,14,14,14,14	15,16,17,18,19	17,18,18,19,20	11,11,12,12,12
CHLRE_07g320350v5		33,33,34,34,35	71,72,74,75,77	61,62,64,66,67	55,56,58,59,61	42,42,42,42,42	29,29,29,30,30	24,26,28,30,32	22,23,24,25,26
CHLRE_07g320400v5		0,0,0,0,0	0,0.1,0.2,0.3,0.4	0.1,0.1,0.2,0.3,0.3	0.1,0.1,0.2,0.2,0.3	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0.1,0.1,0.2,0.2
CHLRE_07g320450v5		0.1,0.1,0.1,0.2,0.2	0.1,0.1,0.1,0.1,0.2	0.3,0.4,0.4,0.4,0.4	0.6,0.6,0.6,0.6,0.6	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0.1,0.1,0.2,0.2,0.2	0,0.2,0.4,0.6,0.8
CHLRE_07g320500v5		29,29,30,30,30	0.7,0.8,0.8,0.8,0.9	5,5,6,6,6	19,19,19,19,20	14,14,14,15,15	11,11,11,11,12	4,5,5,5,6	1,2,2,2,2
CHLRE_07g320550v5		2,2,2,2,3	0.2,0.3,0.3,0.4,0.5	2,2,2,2,2	4,4,4,4,4	8,8,8,9,9	0.6,0.6,0.7,0.7,0.8	0.2,0.3,0.4,0.4,0.5	0,0,0,0.1,0.1
CHLRE_07g320600v5		73,77,80,84,87	12,13,13,14,14	48,51,53,56,58	75,76,77,78,79	305,307,309,311,313	30,30,31,31,32	12,13,15,16,17	6,6,6,6,6
CHLRE_07g320650v5		5,6,6,6,7	5,5,5,5,6	4,4,5,5,5	5,5,5,5,5	11,11,11,11,11	6,6,6,6,6	4,4,4,4,4	4,4,4,4,4
CHLRE_07g320700v5		0.3,0.4,0.4,0.5,0.5	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0.1,0.1,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.4,0.4	0.1,0.2,0.2,0.3,0.3	0,0.1,0.1,0.1,0.1
